Iteration	CPUTime	PhysTime	Travels
1151	835	0	9.90175136
1152	836	0	9.9103541
1153	837	0	9.91895684
1154	837	0	9.92755958
1155	838	0	9.93616231
1156	839	0	9.94476505
1157	839	0	9.95336779
1158	840	0	9.96197053
1159	841	0	9.97057327
1160	842	0	9.979176
1161	842	0	9.98777874
1162	843	0	9.99638148
1163	844	0	10.0049842
