Iteration	CPUTime	PhysTime	Travels
770	487	0	7.64574436
771	488	0	7.6556739
772	488	0	7.66560344
773	489	0	7.67553298
774	490	0	7.68546252
775	490	0	7.69539205
776	491	0	7.70532159
777	491	0	7.71525113
778	492	0	7.72518067
779	492	0	7.73511021
780	493	0	7.74503974
781	494	0	7.75496928
782	494	0	7.76489882
783	495	0	7.77482836
784	495	0	7.7847579
785	496	0	7.79468744
786	496	0	7.80461697
787	497	0	7.81454651
788	497	0	7.82447605
789	498	0	7.83440559
790	499	0	7.84433513
791	499	0	7.85426466
792	500	0	7.8641942
793	500	0	7.87412374
794	501	0	7.88405328
795	501	0	7.89398282
796	502	0	7.90391235
797	503	0	7.91384189
798	503	0	7.92377143
799	504	0	7.93370097
800	504	0	7.94363051
801	505	0	7.95356005
802	506	0	7.96348958
803	506	0	7.97341912
804	507	0	7.98334866
805	507	0	7.9932782
806	508	0	8.00320774
807	509	0	8.01313727
808	509	0	8.02306681
809	510	0	8.03299635
810	510	0	8.04292589
811	511	0	8.05285543
812	511	0	8.06278496
813	512	0	8.0727145
814	513	0	8.08264404
815	513	0	8.09257358
816	514	0	8.10250312
817	514	0	8.11243266
818	515	0	8.12236219
819	515	0	8.13229173
820	516	0	8.14222127
821	517	0	8.15215081
822	517	0	8.16208035
823	518	0	8.17200988
824	518	0	8.18193942
825	519	0	8.19186896
826	520	0	8.2017985
827	520	0	8.21172804
828	521	0	8.22165757
829	521	0	8.23158711
830	522	0	8.24151665
831	523	0	8.25144619
832	523	0	8.26137573
833	524	0	8.27130527
834	524	0	8.2812348
835	525	0	8.29116434
836	526	0	8.30109388
837	526	0	8.31102342
838	527	0	8.32095296
839	527	0	8.33088249
840	528	0	8.34081203
841	529	0	8.35074157
842	529	0	8.36067111
843	530	0	8.37060065
844	531	0	8.38053019
845	531	0	8.39045972
846	532	0	8.40038926
847	532	0	8.4103188
848	533	0	8.42024834
849	534	0	8.43017788
850	534	0	8.44010741
851	535	0	8.45003695
852	536	0	8.45996649
853	536	0	8.46989603
854	537	0	8.47982557
855	538	0	8.4897551
856	538	0	8.49968464
857	539	0	8.50961418
858	539	0	8.51954372
859	540	0	8.52947326
860	541	0	8.5394028
861	541	0	8.54933233
862	542	0	8.55926187
863	542	0	8.56919141
864	543	0	8.57912095
865	544	0	8.58905049
866	544	0	8.59898002
867	545	0	8.60890956
868	545	0	8.6188391
869	546	0	8.62876864
870	547	0	8.63869818
871	547	0	8.64862771
872	548	0	8.65855725
873	548	0	8.66848679
874	549	0	8.67841633
875	550	0	8.68834587
876	550	0	8.69827541
877	551	0	8.70820494
878	551	0	8.71813448
879	552	0	8.72806402
880	553	0	8.73799356
881	553	0	8.7479231
882	554	0	8.75785263
883	554	0	8.76778217
884	555	0	8.77771171
885	556	0	8.78764125
886	556	0	8.79757079
887	557	0	8.80750032
888	558	0	8.81742986
889	558	0	8.8273594
890	559	0	8.83728894
891	559	0	8.84721848
892	560	0	8.85714802
893	561	0	8.86707755
894	561	0	8.87700709
895	562	0	8.88693663
896	562	0	8.89686617
897	563	0	8.90679571
898	563	0	8.91672524
899	564	0	8.92665478
900	565	0	8.93658432
901	566	0	8.94651386
902	566	0	8.9564434
903	567	0	8.96637293
904	567	0	8.97630247
905	568	0	8.98623201
906	569	0	8.99616155
907	569	0	9.00609109
908	570	0	9.01602063
909	570	0	9.02595016
910	571	0	9.0358797
911	571	0	9.04580924
912	572	0	9.05573878
913	572	0	9.06566832
914	573	0	9.07559785
915	574	0	9.08552739
916	574	0	9.09545693
917	575	0	9.10538647
918	575	0	9.11531601
919	576	0	9.12524555
920	576	0	9.13517508
921	577	0	9.14510462
922	578	0	9.15503416
923	578	0	9.1649637
924	579	0	9.17489324
925	579	0	9.18482277
926	580	0	9.19475231
927	580	0	9.20468185
928	581	0	9.21461139
929	582	0	9.22454093
930	582	0	9.23447046
931	583	0	9.2444
932	583	0	9.25432954
933	584	0	9.26425908
934	584	0	9.27418862
935	585	0	9.28411816
936	586	0	9.29404769
937	586	0	9.30397723
938	587	0	9.31390677
939	587	0	9.32383631
940	588	0	9.33376585
941	589	0	9.34369538
942	589	0	9.35362492
943	590	0	9.36355446
944	591	0	9.373484
945	591	0	9.38341354
946	592	0	9.39334307
947	592	0	9.40327261
948	593	0	9.41320215
949	593	0	9.42313169
950	594	0	9.43306123
951	595	0	9.44299077
952	595	0	9.4529203
953	596	0	9.46284984
954	596	0	9.47277938
955	597	0	9.48270892
956	598	0	9.49263846
957	598	0	9.50256799
958	599	0	9.51249753
959	599	0	9.52242707
960	600	0	9.53235661
961	600	0	9.54228615
962	601	0	9.55221568
963	602	0	9.56214522
964	602	0	9.57207476
965	603	0	9.5820043
966	604	0	9.59193384
967	605	0	9.60186338
968	605	0	9.61179291
969	606	0	9.62172245
970	607	0	9.63165199
971	608	0	9.64158153
972	608	0	9.65151107
973	609	0	9.6614406
974	609	0	9.67137014
975	610	0	9.68129968
976	611	0	9.69122922
977	612	0	9.70115876
978	612	0	9.71108829
979	613	0	9.72101783
980	613	0	9.73094737
981	614	0	9.74087691
982	615	0	9.75080645
983	615	0	9.76073599
984	616	0	9.77066552
985	617	0	9.78059506
986	618	0	9.7905246
987	618	0	9.80045414
988	619	0	9.81038368
989	620	0	9.82031321
990	620	0	9.83024275
991	621	0	9.84017229
992	621	0	9.85010183
993	622	0	9.86003137
994	622	0	9.86996091
995	623	0	9.87989044
996	624	0	9.88981998
997	624	0	9.89974952
998	625	0	9.90967906
999	625	0	9.9196086
1000	626	0	9.92953813
1001	627	0	9.93946767
1002	628	0	9.94939721
1003	628	0	9.95932675
1004	629	0	9.96925629
1005	630	0	9.97918582
1006	630	0	9.98911536
1007	631	0	9.9990449
1008	631	0	10.0089744
